url,title,description,urlToImage
https://www.thesun.co.uk/fabulous/8934687/garlic-vagina-thrush-deadly/,Women are putting GARLIC in their vaginas to treat thrush – but doc warns it could be deadly - The Sun,"No, we never thought we'd have to issue this warning either so if you are thinking of shoving a clove up there, please don't",https://www.thesun.co.uk/wp-content/uploads/2019/04/NINTCHDBPICT000358622578.jpg?strip=all&quality=100&w=1200&h=800&crop=1
https://www.gentside.co.uk/health/this-is-what-happens-to-your-body-if-you-drink-a-fizzy-drink-every-day_art3369.html,This Is What Happens To Your Body If You Drink A Fizzy Drink Every Day - Gentside UK,Do you like fizzy drinks? Watch out for the effects if you drink them every day……,https://img.gentside.co.uk/article/1280/food/sodas_3267607b568018500aaa5985f037b79273f67e20.jpg
https://www.lancashiretelegraph.co.uk/news/17596253.rise-in-crack-and-opiate-addicts-in-blackburn-with-darwen/,Rise in crack and opiate addicts in Blackburn with Darwen - Lancashire Telegraph,DRUGS being available at ‘pocket money prices’ is being blamed for the rise in crack cocaine and opiate users in a borough.,https://www.lancashiretelegraph.co.uk/resources/images/9761425/
https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/hull-mans-incredible-body-transformation-2792720,Hull man's incredible body transformation after shock at what he saw in the mirror - Hull Daily Mail,Alex Lee began comfort-eating after the death of his friend,https://i2-prod.hulldailymail.co.uk/incoming/article2792762.ece/ALTERNATES/s1200/0_alex-lee.jpg
https://www.theboltonnews.co.uk/news/17595254.man-reveals-interesting-inspiration-behind-miraculous-weight-loss/,Man reveals interesting inspiration behind miraculous weight loss - The Bolton News,A MAN who has lost three stone in as many month...,https://www.theboltonnews.co.uk/resources/images/9760437/
https://www.dailymail.co.uk/health/article-6956897/Women-use-antibiotics-two-months-35-likely-suffer-stroke.html,Women who use antibiotics for more than two months are 35% more likely to suffer a stroke - Daily Mail,Experts at Tulane University believe long-term use of the drugs wipes out healthy gut bacteria - creating an imbalance that increases inflammation and narrows blood vessels.,https://i.dailymail.co.uk/1s/2019/04/24/22/12679510-0-image-a-13_1556140531845.jpg
https://www.thetimes.co.uk/article/ban-under-twos-from-all-screens-parents-are-told-qntnpf2ss,"Ban under-twos from all screens, parents are told - The Times","Children should not be allowed to watch television or go online under the age of two, the World Health Organisation has said. Babies and toddlers should spend no more than an hour at a time in...",http://www.thetimes.co.uk/imageserver/image/methode%2Ftimes%2Fprod%2Fweb%2Fbin%2F8b66735e-66b8-11e9-adc2-05e1b87efaea.jpg?crop=7952%2C4473%2C0%2C416
https://www.thetimes.co.uk/article/cancer-patients-face-block-on-treatments-5pnd76wxg,Cancer patients face block on treatments | News - The Times,"One in six cancer patients has been blocked from receiving a treatment recommended by their doctor, a study has found. A poll of 1,064 patients by the Institute of Cancer Research found that 16 per...",http://www.thetimes.co.uk/imageserver/image/methode%2Ftimes%2Fprod%2Fweb%2Fbin%2F60ca33fc-66b7-11e9-adc2-05e1b87efaea.jpg?crop=5424%2C3051%2C115%2C4
https://www.self.com/story/endometriosis-pain-management,8 Ways People With Endometriosis Deal With the Pain - Self,These strategies come from people who know.,https://media.self.com/photos/5cc0d6bd98005a21869421a3/2:1/pass/endo-pain3.jpg
https://medicalxpress.com/news/2019-04-blood-thinner-significantly-subsequent-heart.html,Blood thinner found to significantly reduce subsequent heart failure risks - Medical Xpress,"Researchers at University of California San Diego School of Medicine found that using blood thinners in patients with worsening heart failure, coronary artery disease or irregular heart rhythms was associated with a 17 percent reduced risk of thromboembolic e…",https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/2019/bloodthinner.jpg
https://www.independent.co.uk/life-style/propionate-additive-baked-food-obesity-diabetes-risk-mould-a8884451.html,Additive used to stop food turning mouldy could increase risk of obesity and diabetes - The Independent,Researchers are now calling on the FDA to investigate the use of propionate in food,https://static.independent.co.uk/s3fs-public/thumbnails/image/2018/01/12/09/obesity-weight-loss.jpg
https://www.edp24.co.uk/news/harry-deeba-fundraising-appeal-taverham-cancer-battle-1-6013287,Time running out for toddler battling cancer to meet fundraising target - Eastern Daily Press,The family of a youngster seeking potentially life-saving treatment in America have urged people to donate as the appeal deadline nears.,https://www.edp24.co.uk/polopoly_fs/1.6013288!/image/image.jpg
https://thestarphoenix.com/pmn/news-pmn/gunmen-kill-polio-vaccine-worker-wound-another-in-pakistan/wcm/b6b9b721-f648-48c5-bb87-c54373efd793,"Gunmen kill polio vaccine worker, wound another in Pakistan - Saskatoon StarPhoenix","QUETTA, Pakistan — Pakistani police say gunmen riding on motorcycles opened fire on female polio vaccination workers in the southwestern town of Chaman, killing one and wounding the other.Loc…",https://secure.gravatar.com/blavatar/8ce54c9cf8ae6ac66fb69d3e3ea3ff9a?s=200&ts=1556203909
https://www.youtube.com/watch?v=HbceDzG02dI,Malaria vaccine offers hope in a losing battle | DW News - DW (English),"Malaria is a disease that was once on the decline but now efforts to contain it have stalled. The World Health Organization estimates Malaria killed 435,000 ...",https://i.ytimg.com/vi/HbceDzG02dI/hqdefault.jpg
https://www.youtube.com/watch?v=KvV2XrNWu2g,"Digital Dive: Americans are sitting more than ever, study says - KARE 11",Researchers from the Washington University School of Medicine found that Americans are becoming more sedentary. https://kare11.tv/2W6cEiG » Subscribe to KARE...,https://i.ytimg.com/vi/KvV2XrNWu2g/maxresdefault.jpg
http://theconversation.com/no-cure-for-alzheimers-disease-in-my-lifetime-114114,No cure for Alzheimer's disease in my lifetime - The Conversation - US,After the failure of multiple drug trials the outlook for an Alzheimer's drug is bleak. This shouldn't be a surprise. We don't know the cause or even how to diagnose the disease.,https://images.theconversation.com/files/267411/original/file-20190403-177181-1xjl0a1.jpg?ixlib=rb-1.1.0&rect=0%2C302%2C6667%2C3333&q=45&auto=format&w=1356&h=668&fit=crop
https://www.youtube.com/watch?v=ds5xam1-5_Q,Debate continues in Florida over vaccine tracking bill - 10News WTSP,"As the number of measles cases across the country continues to rise, a fight is brewing among Florida lawmakers over a vaccine tracking bill. https://on.wtsp...",https://i.ytimg.com/vi/ds5xam1-5_Q/hqdefault.jpg
https://www.youtube.com/watch?v=jTDnzKvpX-g,Millennials' health worse off than Generation X? - USA TODAY,A Blue Cross Blue Shield report found the prevalence of the top 10 health conditions affecting millennials is increasing.,https://i.ytimg.com/vi/jTDnzKvpX-g/maxresdefault.jpg
https://www.newswire.ca/news-releases/over-20-million-children-worldwide-missed-out-on-measles-vaccine-annually-in-past-8-years-creating-a-pathway-to-current-global-outbreaks-unicef-888145143.html,"Over 20 million children worldwide missed out on measles vaccine annually in past 8 years, creating a pathway to current global outbreaks - UNICEF - Canada NewsWire","NEW YORK, April 25, 2019 /CNW/ - An estimated 169 million children missed out on the first dose of the measles vaccine between 2010 and 2017, or 21.1 million...",https://mma.prnewswire.com/media/877154/UNICEF_Canada_Over_20_million_children_worldwide_missed_out_on_m.jpg?p=facebook
https://www.boston25news.com/news/health/dangerous-kissing-bug-spreading-north-from-south-america-cdc-warns/943223523,"Dangerous 'kissing bug' spreading north from South America, CDC warns - Boston 25 News",A potentially deadly insect that bites people around the mouth is making its way farther north from South and Central America.,https://media-ncd.cmgdigital.com/photo/2019/04/25/What_You_Need_to_Know__Kissing_Bugs_0_15109095_ver1.0_640_360.jpg
https://www.gloucestershirelive.co.uk/news/uk-world-news/after-pretty-much-choking-death-2795031,"After 'pretty much choking to death', man says nettles cured his hay fever - Gloucestershire Live","""Then, few years ago, an old man (crazy old man according to my wife) told me to try nettles""",https://i2-prod.gloucestershirelive.co.uk/incoming/article2795051.ece/ALTERNATES/s1200/0_SPP_SAH_RS155917_01.jpg
https://www.cnn.com/2019/04/25/health/male-infertility-food-drayer/index.html,Boosting male fertility with diet and weight loss - CNN,"What do canned tomatoes, walnuts and seafood have in common? They are foods that may help men with fertility issues.",https://cdn.cnn.com/cnnnext/dam/assets/151110125044-weight-scale-super-tease.jpg
https://www.youtube.com/watch?v=SnUEGgZkahs,Measles Outbreak Brings Number Of Cases Across U.S. To Over 600 - KPIX CBS SF Bay Area,Veronica De La Cruz reports on CDC confirming measles outbreak is the worst in a quarter century (4-24-22019),https://i.ytimg.com/vi/SnUEGgZkahs/maxresdefault.jpg
https://www.firstpost.com/tech/science/world-malaria-day-2019-despite-unprecendented-success-half-the-worlds-population-still-at-risk-6513291.html,"World Malaria Day 2019: Despite unprecendented success, half the world's population still at risk - Firstpost","As of 2017, India accounted for only 4 percent of all the malaria cases reported worldwide.",https://images.firstpost.com/wp-content/uploads/2018/12/RTX254TO-1.jpg
https://globalnews.ca/news/5199793/thawing-permafrost-economic-consequences/,Arctic’s melting permafrost could cost the global economy nearly $70 trillion: study - Global News,"Melting permafrost is accelerating climate change, which will have a significant impact on the world's economy, a study from Lancaster University revealed.",https://shawglobalnews.files.wordpress.com/2019/04/gettyimages-973103362.jpg?quality=70&strip=all&w=720&h=379&crop=1
